"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.79088,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.5385,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.39358,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.35547,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.39533,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.46065,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-12",99.57921,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-01",99.7943,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-02",100.0371,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-03",100.3037,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-04",100.541,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-05",100.7155,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-06",100.8436,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-07",100.894,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-08",100.7815,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-09",100.543,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-10",100.2281,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-11",99.91562,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-12",99.68189,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-01",99.5815,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-02",99.5837,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-03",99.65755,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-04",99.77101,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-05",99.93452,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-06",100.1618,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-07",100.3803,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-08",100.5469,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.66,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.7454,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.8285,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.9434,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-01",101.065,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-02",101.1949,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-03",101.3276,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-04",101.406,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-05",101.4371,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-06",101.4513,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-07",101.4945,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-08",101.5858,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-09",101.7122,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-10",101.7904,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-11",101.7909,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-12",101.6698,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-01",101.4338,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-02",101.1271,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-03",100.7859,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-04",100.4508,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-05",100.1174,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-06",99.73752,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-07",99.27442,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-08",98.77616,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-09",98.24757,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-10",97.75336,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-11",97.36977,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-12",97.12456,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-01",97.06129,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-02",97.21783,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-03",97.5334,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-04",97.93713,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-05",98.3318,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-06",98.60608,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-07",98.77044,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-08",98.86476,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-09",98.88454,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-10",98.88696,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-11",98.8924,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-12",98.90479,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-01",98.96379,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.03745,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.07743,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.04533,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-05",98.89546,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-06",98.63232,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-07",98.30527,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-08",97.94804,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-09",97.62751,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-10",97.38796,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-11",97.24394,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-12",97.24419,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-01",97.39861,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-02",97.68272,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-03",98.07983,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-04",98.54068,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-05",99.00518,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-06",99.4538,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-07",99.88676,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-08",100.2716,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-09",100.6751,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-10",101.1271,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-11",101.6175,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-12",102.1093,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-01",102.4931,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-02",102.7401,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-03",102.8657,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-04",102.8695,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-05",102.781,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-06",102.6398,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-07",102.4512,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-08",102.2371,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-09",102.0163,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-10",101.7744,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-11",101.52,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1994-12",101.2449,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-01",100.9194,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-02",100.5746,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-03",100.2478,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-04",99.94148,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.6843,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.49429,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.34771,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.24014,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.14651,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.05368,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-11",98.95395,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1995-12",98.82203,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-01",98.66212,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-02",98.47125,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-03",98.26405,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-04",98.05965,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-05",97.87727,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-06",97.70078,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-07",97.55418,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-08",97.47218,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-09",97.45224,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-10",97.51627,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-11",97.65876,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1996-12",97.87185,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-01",98.17464,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-02",98.53571,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-03",98.91659,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-04",99.30542,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-05",99.71523,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.0808,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.4016,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.6782,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.9318,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-10",101.165,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-11",101.3833,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1997-12",101.5903,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-01",101.7631,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-02",101.8621,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-03",101.8775,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-04",101.8101,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-05",101.6633,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-06",101.4581,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-07",101.1679,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-08",100.7567,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-09",100.2994,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.90924,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.68772,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.65438,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.74923,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.89891,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-03",100.0593,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-04",100.2377,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-05",100.425,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-06",100.6579,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.93,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-08",101.2116,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-09",101.5102,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-10",101.7976,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-11",102.0467,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1999-12",102.2365,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-01",102.3436,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-02",102.3961,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-03",102.4055,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-04",102.3722,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-05",102.3299,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-06",102.3203,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-07",102.3078,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-08",102.3293,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-09",102.3414,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-10",102.2699,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-11",102.1027,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2000-12",101.8307,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-01",101.4749,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-02",101.0785,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.6448,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.1961,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-05",99.74463,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-06",99.26003,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-07",98.72782,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-08",98.2212,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-09",97.77251,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-10",97.48003,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-11",97.44446,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2001-12",97.65708,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-01",98.0506,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-02",98.51957,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-03",98.93871,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-04",99.22662,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-05",99.29288,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-06",99.09396,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-07",98.72897,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-08",98.31886,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-09",97.92965,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-10",97.61234,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-11",97.35735,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2002-12",97.14184,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-01",96.96397,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-02",96.80402,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-03",96.69517,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-04",96.67479,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-05",96.77901,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-06",97.00445,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-07",97.3614,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-08",97.81047,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-09",98.32432,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-10",98.87785,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-11",99.39766,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2003-12",99.85233,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.2364,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.529,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.7082,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.7568,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.6835,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.5532,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.3834,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.155,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-09",99.90374,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-10",99.64938,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-11",99.4353,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2004-12",99.29657,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-01",99.22182,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-02",99.19213,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-03",99.18896,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-04",99.19362,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-05",99.19049,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-06",99.18678,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-07",99.23608,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-08",99.35569,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-09",99.60018,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-10",99.9748,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.4495,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.9732,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.4548,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.843,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-03",102.1156,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-04",102.2464,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-05",102.2552,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-06",102.2012,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-07",102.1329,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-08",102.1259,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-09",102.1777,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-10",102.2744,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-11",102.4098,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2006-12",102.546,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-01",102.6681,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-02",102.7423,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-03",102.7276,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-04",102.6669,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-05",102.5997,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.5097,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.3896,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.2579,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.107,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.9359,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.7518,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.4965,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.1812,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.8072,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.3719,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-04",99.92644,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-05",99.4849,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-06",98.95348,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-07",98.31881,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-08",97.57405,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-09",96.7487,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-10",95.91431,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-11",95.1612,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2008-12",94.58053,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.23408,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-02",94.14629,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.35087,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-04",94.83438,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.55374,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-06",96.42205,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-07",97.36201,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-08",98.31448,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-09",99.20904,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-10",99.98179,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-11",100.5976,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2009-12",101.0694,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-01",101.4215,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-02",101.6684,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-03",101.8251,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-04",101.8951,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.8771,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.8168,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.7503,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-08",101.7136,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-09",101.7479,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-10",101.8514,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-11",102.0362,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2010-12",102.2777,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-01",102.4811,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-02",102.5989,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-03",102.5366,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-04",102.1941,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-05",101.5704,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-06",100.791,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.96398,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.24841,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-09",98.72852,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-10",98.44897,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-11",98.39475,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2011-12",98.54564,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-01",98.79568,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.0583,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.27764,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.42915,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.53349,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.65773,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.79193,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-08",99.92974,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-09",100.0399,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-10",100.1133,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-11",100.1951,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2012-12",100.2632,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-01",100.3084,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.3108,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.2543,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.1872,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.1322,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.0929,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.1246,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.2238,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.3577,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.5149,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.6583,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.7741,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.8722,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.9255,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.9115,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.8712,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.829,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.77,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.6663,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.4918,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.2435,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-10",99.94173,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-11",99.57824,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2014-12",99.20287,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-01",98.86913,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-02",98.6018,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-03",98.44624,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-04",98.38906,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-05",98.37263,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-06",98.38214,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-07",98.41832,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-08",98.44309,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-09",98.47516,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-10",98.54255,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-11",98.5969,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2015-12",98.61714,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2016-01",98.62407,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2016-02",98.64095,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","2016-03",98.69252,
